"","gene","ensembl","Antibody","max_FC_log2"
"38075","AC011509.2","ENSG00000267723.1",NA,0.12691211248222
"38076","AC012254.3","ENSG00000267724.1",NA,0.147371644713404
"38077","AC008738.5","ENSG00000267727.1",NA,2.40596346271855
"38079","AC005332.2","ENSG00000267731.1",NA,0.168916476381396
"38080","AP005264.5","ENSG00000267733.1",NA,-2.20959514687233
"38081","AL121989.1","ENSG00000267734.1",NA,-0.477159211186642
"38082","AC020934.2","ENSG00000267735.1",NA,-0.880564769011381
"38083","HMGB2P1","ENSG00000267736.1",NA,0.120570585608393
"38084","AC087645.2","ENSG00000267737.1",NA,-2.95656942833424
"38085","AC024592.3","ENSG00000267740.1",NA,-0.356555949934088
"38086","UBE2L4","ENSG00000267741.1",NA,-0.316378045032659
"38087","SINHCAFP2","ENSG00000267742.1",NA,-0.395356736428555
"38089","AC060766.7","ENSG00000267745.1",NA,-1.8610530593804
"38091","AC011479.2","ENSG00000267748.2",NA,-0.100049301411638
"38092","AC092068.3","ENSG00000267749.1",NA,0.54432051622381
"38093","RUNDC3A-AS1","ENSG00000267750.1",NA,1.35684096712666
"38094","AC009005.1","ENSG00000267751.1",NA,0.309912879353939
"38095","RPS10P27","ENSG00000267752.1",NA,-1.26303440583379
"38096","AC005329.2","ENSG00000267755.1",NA,0.370332726850416
"38097","AC006557.4","ENSG00000267756.1",NA,-1.57212644986535
"38098","EML2-AS1","ENSG00000267757.1",NA,0.693417878493449
"38099","AC099811.4","ENSG00000267758.1",NA,-0.288125386796624
"38100","AC011478.1","ENSG00000267760.1",NA,-3.26303440583379
"38103","AC093567.1","ENSG00000267764.1",NA,-1.10644404289309
"38104","AC100793.3","ENSG00000267765.1",NA,-2.0412326477772
"38106","LINC01801","ENSG00000267767.2",NA,2.9625747281862
"38108","AC011498.6","ENSG00000267769.1",NA,0.406244380820838
"38109","LINC01999","ENSG00000267772.1",NA,-3.26303440583379
"38111","AC010776.2","ENSG00000267774.1",NA,-5.31831684133498
"38112","AC006116.11","ENSG00000267776.1",NA,-0.0519904170658891
"38113","AC004221.1","ENSG00000267778.1",NA,-0.280107919192735
"38115","SLC25A36P1","ENSG00000267781.1",NA,-0.715133999334182
"38116","AC022098.3","ENSG00000267783.1",NA,0.581314723706012
"38117","AC010680.1","ENSG00000267784.1",NA,1.20645087746743
"38119","AF038458.3","ENSG00000267786.1",NA,1.32192809488736
"38120","AC027097.2","ENSG00000267787.1",NA,-1.42653313811667
"38121","LINC01987","ENSG00000267790.1",NA,-0.263034405833794
"38122","AC018761.4","ENSG00000267791.1",NA,-1.30826365982679
"38123","WBP1LP11","ENSG00000267792.1",NA,-3
"38124","AC009977.1","ENSG00000267793.1",NA,-1.52606881166759
"38125","SMIM22","ENSG00000267795.1",NA,1.78413980589656
"38126","LIN37","ENSG00000267796.3",NA,0.0124561723565364
"38128","MAN1A2P1","ENSG00000267799.1",NA,-0.765534746362976
"38129","AC012254.4","ENSG00000267800.1",NA,0.594156720650512
"38130","AC087289.5","ENSG00000267801.1",NA,-0.720167082841196
"38131","AC018755.1","ENSG00000267808.1",NA,1.05889368905357
"38132","NDUFV2P1","ENSG00000267809.1",NA,-0.00930799454553166
"38133","AP001160.2","ENSG00000267811.1",NA,-0.588633482449653
"38134","AC008655.1","ENSG00000267815.1",NA,-0.0924305907061487
"38136","AC011468.2","ENSG00000267827.1",NA,-1.0369942074822
"38137","AL592211.1","ENSG00000267834.1",NA,0.88318633501725
"38138","AC245884.8","ENSG00000267838.1",NA,0.825321468587053
"38141","AC119396.2","ENSG00000267852.1",NA,-0.501362299103216
"38142","NDUFA7","ENSG00000267855.1",NA,0.269753006760728
"38143","AL133499.1","ENSG00000267857.1",NA,0.589408405752349
"38144","MZF1-AS1","ENSG00000267858.1",NA,0.675819751368088
"38145","AL356740.1","ENSG00000267868.1",NA,1.34878179499035
"38146","ZNF460-AS1","ENSG00000267871.1",NA,-0.379278286037854
"38147","AC011483.1","ENSG00000267879.1",NA,-4.81323148839427
"38148","AC243967.1","ENSG00000267881.1",NA,5.51394686718029
"38149","AL031666.2","ENSG00000267882.1",NA,0.619608643528047
"38150","AC074135.1","ENSG00000267886.1",NA,-1.12794288544184
"38151","AC010624.2","ENSG00000267890.1",NA,1.49777793028678
"38152","AC022144.1","ENSG00000267892.1",NA,-0.475820621790304
"38153","AC026803.2","ENSG00000267898.1",NA,0.39666606200571
"38154","AC024075.1","ENSG00000267904.1",NA,-0.577689615006747
"38155","AC008750.3","ENSG00000267905.1",NA,0.267480310864986
"38156","ZSCAN5DP","ENSG00000267908.1",NA,-2.67807190511264
"38157","CCDC177","ENSG00000267909.1",NA,2.02236781302845
"38158","AC009955.2","ENSG00000267919.1",NA,-0.386609090952327
"38159","SNX6P1","ENSG00000267920.1",NA,0.0671141958585371
"38160","AC007785.1","ENSG00000267922.1",NA,-2.64241277290506
"38161","AC139769.2","ENSG00000267924.1",NA,0.629109604405538
"38162","AC010320.2","ENSG00000267927.1",NA,0.145771139733536
"38163","AC010300.1","ENSG00000267934.1",NA,1.07214978575584
"38164","AC008946.1","ENSG00000267939.1",NA,-1.10775618035588
"38165","AC022762.2","ENSG00000267940.1",NA,0.496792146141224
"38166","AC010328.1","ENSG00000267943.1",NA,1.75686515160391
"38167","AC008878.1","ENSG00000267952.1",NA,-2.29865831556452
"38168","AP000349.1","ENSG00000267954.1",NA,-0.187746278529557
"38169","OR10B1P","ENSG00000267961.1",NA,-2.77760757866355
"38170","AC011523.1","ENSG00000267968.1",NA,-3.40053792958373
"38172","AC007292.1","ENSG00000267980.1",NA,0.857529694571491
"38173","AC008750.4","ENSG00000267984.1",NA,0.185355042011918
"38175","AC010605.1","ENSG00000267992.1",NA,2.0977129379441
"38176","CARD8-AS1","ENSG00000268001.1",NA,-0.807382829613212
"38177","PTOV1-AS1","ENSG00000268006.1",NA,-0.156234353349681
"38179","AC010320.3","ENSG00000268015.1",NA,0.497936651343202
"38180","OR4G4P","ENSG00000268020.2",NA,-1.48542682717024
"38181","AC243960.1","ENSG00000268027.1",NA,-0.39231742277876
"38183","AC005253.1","ENSG00000268030.1",NA,-0.0982176098922889
"38184","AC243960.2","ENSG00000268034.1",NA,0.154797006313713
"38186","ERFL","ENSG00000268041.1",NA,-0.106504997760524
"38187","AC018766.1","ENSG00000268047.1",NA,0.492501936026192
"38188","AC012313.2","ENSG00000268049.1",NA,0.776322555829072
"38189","AL158151.3","ENSG00000268050.2",NA,1.59494658929378
"38192","AC067969.1","ENSG00000268055.1",NA,-1.26303440583379
"38194","BNIP3P40","ENSG00000268058.1",NA,-0.0279309327477915
"38195","NAPA-AS1","ENSG00000268061.1",NA,-0.696905551079686
"38196","SRP14P4","ENSG00000268062.1",NA,-0.063838559677617
"38197","FMR1-AS1","ENSG00000268066.1",NA,-0.965540529256627
"38199","AC004466.1","ENSG00000268069.1",NA,0.342301885071645
"38200","AC006539.2","ENSG00000268070.1",NA,0.412458955177068
"38202","AC016885.3","ENSG00000268080.1",NA,-2.25404562260654
"38203","AC123912.1","ENSG00000268081.1",NA,0.475449015974666
"38204","AC008982.1","ENSG00000268083.1",NA,-0.54908546439256
"38205","AC008764.2","ENSG00000268087.1",NA,-0.625523727568343
"38207","AC022154.1","ENSG00000268093.1",NA,0.95271813910911
"38208","ZNF649-AS1","ENSG00000268095.1",NA,0.512030978267305
"38209","ZNF725P","ENSG00000268100.1",NA,2.9357454582807
"38211","AC124856.1","ENSG00000268105.1",NA,-1.04439411935845
"38212","AC003005.1","ENSG00000268107.1",NA,-1.3080218606071
"38213","AC008687.2","ENSG00000268108.1",NA,-1.81094991979963
"38215","VN1R84P","ENSG00000268117.1",NA,-0.616213434705596
"38216","AC010615.2","ENSG00000268119.1",NA,1.06055014197285
"38217","AC010336.3","ENSG00000268120.1",NA,0.506229647744862
"38218","AC026304.1","ENSG00000268129.1",NA,-0.59232553645132
"38220","PCGF7P","ENSG00000268140.1",NA,-0.439064769925293
"38221","NIFKP6","ENSG00000268144.1",NA,-0.572362463941523
"38223","AC010336.4","ENSG00000268149.1",NA,0.8781416571269
"38225","AC010524.1","ENSG00000268157.1",NA,0.343144580797058
"38226","AC004076.1","ENSG00000268163.1",NA,-0.4285359543211
"38228","AC007192.1","ENSG00000268173.1",NA,0.511769601405986
"38229","BNIP3P22","ENSG00000268174.1",NA,0.0931094043914822
"38230","SMIM17","ENSG00000268182.1",NA,-0.288028785300664
"38232","ZNF114-AS1","ENSG00000268186.1",NA,-0.125530882083859
"38233","AC005785.1","ENSG00000268189.2",NA,0.0686495130136108
"38234","AC010503.2","ENSG00000268191.1",NA,-1.52862451657134
"38235","AC002985.1","ENSG00000268193.1",NA,-2.40846484535536
"38236","AC010335.1","ENSG00000268199.2",NA,-0.921997487998727
"38237","AC020915.2","ENSG00000268201.1",NA,0.336326368495951
"38238","AC010503.3","ENSG00000268203.1",NA,-2.7256613636309
"38239","AC008763.1","ENSG00000268204.1",NA,2.074083424012
"38240","AC005261.1","ENSG00000268205.1",NA,0.172695100640023
"38241","AC137932.3","ENSG00000268218.1",NA,-0.308305716002193
"38242","EEF1A1P7","ENSG00000268222.1",NA,0.132266875383787
"38243","ARL14EPL","ENSG00000268223.2",NA,-6.11626968931072
"38244","AC012313.3","ENSG00000268230.1",NA,0.95846938286545
"38245","AC008743.1","ENSG00000268231.1",NA,-3.18057224564182
"38246","FKBP4P6","ENSG00000268234.1",NA,1.65377165863981
"38247","AC123912.2","ENSG00000268240.1",NA,4.88671271367089
"38248","AIRN","ENSG00000268257.2",NA,0.222392421336448
"38249","AC011445.1","ENSG00000268262.1",NA,0.423663059698194
"38250","AC003005.2","ENSG00000268266.1",NA,-1.62116951387816
"38254","AC090004.1","ENSG00000268279.2",NA,3.154652671859
"38255","AC010328.2","ENSG00000268282.1",NA,-0.406097454925629
"38256","AC008687.3","ENSG00000268287.1",NA,-0.755377631280086
"38257","AL589765.5","ENSG00000268288.1",NA,0.32090888252361
"38259","AC006547.3","ENSG00000268292.1",NA,0.39896913065119
"38260","AC008751.1","ENSG00000268293.1",NA,-0.513012658842142
"38261","POLR3GP1","ENSG00000268295.1",NA,0.851417259710087
"38263","LINC02560","ENSG00000268307.1",NA,1.22857468287739
"38264","AC008764.3","ENSG00000268309.1",NA,0.351928505677044
"38266","BNIP3P25","ENSG00000268322.1",NA,0.450661409009565
"38267","LRRC2-AS1","ENSG00000268324.1",NA,1.48419952378624
"38268","AL132655.1","ENSG00000268333.1",NA,5.66901626367313
"38269","SIGLEC20P","ENSG00000268336.1",NA,-1.04064198449734
"38270","AC243960.3","ENSG00000268355.1",NA,3.26748031086499
"38271","VN1R81P","ENSG00000268357.1",NA,0.412613502413425
"38273","AC092279.1","ENSG00000268362.1",NA,0.282028428410453
"38274","SMC5-AS1","ENSG00000268364.1",NA,-0.928615366763235
"38275","AC010271.1","ENSG00000268366.1",NA,1.05464421605221
"38278","AC025588.1","ENSG00000268379.1",NA,-0.426920490794766
"38279","FENDRR","ENSG00000268388.1",NA,-1.68031037730864
"38281","AC003682.1","ENSG00000268392.1",NA,-3.06372559761039
"38282","AC008763.2","ENSG00000268400.1",NA,-0.486130066297443
"38283","AC007785.3","ENSG00000268401.1",NA,0.399503963372029
"38284","AC132192.2","ENSG00000268403.1",NA,0.346093141038204
"38285","AC006115.1","ENSG00000268407.1",NA,-0.794647481962016
"38286","TRMT112P6","ENSG00000268412.1",NA,0.372277408266494
"38287","AC010329.1","ENSG00000268416.1",NA,3.97126982374582
"38288","AC093503.1","ENSG00000268423.1",NA,0.337457793180966
"38290","AC011530.1","ENSG00000268434.1",NA,-0.366793589807779
"38291","BNIP3P27","ENSG00000268438.1",NA,-1.13904568855834
"38292","AC073534.1","ENSG00000268442.1",NA,0.163939713212749
"38293","AC073544.1","ENSG00000268455.1",NA,-0.0406419844973458
"38294","AC011468.3","ENSG00000268458.1",NA,-0.345496566025767
"38295","AC006262.1","ENSG00000268460.1",NA,-2.12694183089157
"38296","AC008403.1","ENSG00000268465.1",NA,-1.04064198449735
"38297","BNIP3P38","ENSG00000268469.1",NA,-0.263034405833793
"38298","MIR4453HG","ENSG00000268471.3",NA,-0.125468399351833
"38299","AP002884.3","ENSG00000268472.1",NA,-0.803602787196496
"38302","AC245884.9","ENSG00000268496.1",NA,0.189311656750224
"38303","AC011479.3","ENSG00000268499.1",NA,0.313890775821944
"38307","AC026202.3","ENSG00000268509.1",NA,-0.310119541903535
"38308","IFNL3P1","ENSG00000268510.1",NA,-0.76053406530461
"38309","AC020915.3","ENSG00000268516.1",NA,-0.397971916454191
"38310","AC020909.2","ENSG00000268518.1",NA,1.39274943207706
"38311","AC008750.5","ENSG00000268520.1",NA,0.701994625826247
"38312","VN1R83P","ENSG00000268521.1",NA,0.59473767390773
"38315","AC008403.2","ENSG00000268530.1",NA,0.427969732297687
"38316","AC060814.2","ENSG00000268531.1",NA,-1.51829146107587
"38318","MTDHP4","ENSG00000268535.1",NA,2.61143471208235
"38319","AC005523.1","ENSG00000268536.1",NA,0.0689629469648356
"38321","AC012313.4","ENSG00000268543.1",NA,0.4888077050013
"38322","VN1R107P","ENSG00000268545.1",NA,1.36331201565248
"38323","AC123912.4","ENSG00000268555.1",NA,5.28165409790403
"38324","AC010636.1","ENSG00000268560.1",NA,-4.58105804626524
"38325","AC003956.1","ENSG00000268564.1",NA,1.09390013888148
"38326","AC005339.1","ENSG00000268565.1",NA,-0.711105238720242
"38327","AC011815.1","ENSG00000268573.1",NA,-0.464761467367887
"38328","AL031282.2","ENSG00000268575.1",NA,0.340239973164304
"38330","AC011466.1","ENSG00000268583.1",NA,-0.0245672216392745
"38331","AC073389.1","ENSG00000268584.1",NA,0.114620001089969
"38332","AL355312.3","ENSG00000268592.2",NA,0.39267518968472
"38333","AC008749.1","ENSG00000268593.1",NA,-1.06430863344731
"38334","VN1R80P","ENSG00000268598.1",NA,-1.56642654928373
"38335","AC115522.1","ENSG00000268601.1",NA,-1.44787408128739
"38336","AC053503.4","ENSG00000268603.1",NA,-1.01719826029579
"38337","AC011497.1","ENSG00000268605.1",NA,0.0780025120012731
"38338","AC008878.2","ENSG00000268614.1",NA,-4.35049724708413
"38339","AL353803.5","ENSG00000268615.1",NA,2.94751057287473
"38341","IGFL2-AS1","ENSG00000268621.1",NA,-6.21298728444167
"38342","AC020904.1","ENSG00000268623.2",NA,0.544320516223811
"38344","AL121761.1","ENSG00000268628.1",NA,0.276096948641461
"38346","AP003680.1","ENSG00000268635.1",NA,-0.147557188413858
"38347","AC011495.2","ENSG00000268636.1",NA,0.502500340529183
"38348","AC006486.1","ENSG00000268643.1",NA,-0.49688034414004
"38349","AL132655.2","ENSG00000268649.2",NA,6.44826382778199
"38350","AC005759.1","ENSG00000268650.3",NA,-2.07201124491539
"38352","MIMT1","ENSG00000268654.1",NA,1.77830638954711
"38353","AC008687.4","ENSG00000268655.1",NA,-1.84918970946778
"38354","LINC00664","ENSG00000268658.1",NA,-0.171062026359348
"38356","LETM1P2","ENSG00000268660.1",NA,-1.53866884844722
"38357","AC008687.5","ENSG00000268669.1",NA,-1.26303440583379
"38358","AC016586.1","ENSG00000268670.1",NA,0.163975735111126
"38359","AC004597.1","ENSG00000268673.3",NA,-0.388565287917653
"38362","AC005261.2","ENSG00000268678.1",NA,0.848275177370914
"38363","AC020910.2","ENSG00000268683.1",NA,-0.0766212816029128
"38365","AC010643.1","ENSG00000268686.1",NA,-0.0827518289091169
"38366","ZNF723","ENSG00000268696.1",NA,2.59494658929378
"38368","BNIP3P26","ENSG00000268705.1",NA,-0.0788955451717808
"38369","AL158151.4","ENSG00000268707.1",NA,-0.171492951730959
"38371","AC005261.3","ENSG00000268713.1",NA,0.365564149291224
"38373","AC005261.4","ENSG00000268723.1",NA,-0.475663858230345
"38375","AC010615.3","ENSG00000268731.1",NA,-3.33342373372519
"38376","MTCO3P39","ENSG00000268736.1",NA,0.348400306248553
"38378","AC008737.1","ENSG00000268743.1",NA,-1.01331435328088
"38379","AC008758.4","ENSG00000268744.1",NA,1.23637665077215
"38381","AC022432.1","ENSG00000268747.1",NA,0.791197905849912
"38382","AC010522.1","ENSG00000268750.2",NA,0.495430417024177
"38383","SCGB1B2P","ENSG00000268751.1",NA,-0.106455429639219
"38384","AC104534.1","ENSG00000268756.1",NA,2.19562551177366
"38385","ADGRE4P","ENSG00000268758.1",NA,-1.52606881166759
"38386","AC011465.1","ENSG00000268764.1",NA,0.204091604593504
"38389","RPL7P50","ENSG00000268785.1",NA,-0.778955262125299
"38391","VN1R87P","ENSG00000268789.1",NA,-0.492516251956561
"38392","AC008764.4","ENSG00000268790.1",NA,-0.0817384002169499
"38394","AC008537.1","ENSG00000268797.1",NA,2.09060254878091
"38395","AC027307.3","ENSG00000268798.1",NA,-0.255736995025217
"38396","H3Y2","ENSG00000268799.1",NA,-4.30296059024655
"38397","AC114797.1","ENSG00000268803.1",NA,-1.26303440583379
"38399","AC004264.1","ENSG00000268812.2",NA,-1.64672255075494
"38400","AL049747.1","ENSG00000268818.1",NA,-1.06273575534796
"38404","Z69706.1","ENSG00000268836.1",NA,0.438292851579147
"38405","AC092070.1","ENSG00000268842.1",NA,0.204091604593504
"38407","SIGLEC22P","ENSG00000268849.1",NA,-1.42809365210429
"38408","AC020909.3","ENSG00000268854.1",NA,-0.185408134554665
"38410","AC008878.3","ENSG00000268861.1",NA,-4.26303440583379
"38411","AC011487.2","ENSG00000268864.1",NA,8.29806256771902
"38413","AC020915.4","ENSG00000268866.1",NA,0.453172628165614
"38414","ESPNP","ENSG00000268869.1",NA,-2.71270999107386
"38415","AC008758.5","ENSG00000268870.1",NA,-0.331171281993813
"38417","IGFL1P1","ENSG00000268879.1",NA,-5.11157276296402
"38418","AC010323.2","ENSG00000268884.1",NA,-0.429044357272723
"38420","AC008750.7","ENSG00000268889.1",NA,-0.198904068414079
"38422","PLCE1-AS1","ENSG00000268894.2",NA,-0.889990995219577
"38423","A1BG-AS1","ENSG00000268895.1",NA,0.53116253666516
"38424","AC009955.3","ENSG00000268896.1",NA,0.373932295949171
"38425","AL627309.6","ENSG00000268903.1",NA,-0.939319434910082
"38426","AC011473.3","ENSG00000268906.1",NA,-0.803602787196496
"38427","AC012313.5","ENSG00000268912.1",NA,-0.0762142226949271
"38428","AL354861.3","ENSG00000268926.1",NA,-6.65535182861255
"38429","AC136469.1","ENSG00000268931.1",NA,-1.09310940439148
"38431","AC005387.1","ENSG00000268938.2",NA,-0.430550498650168
"38432","LINC01711","ENSG00000268941.1",NA,-4.07357619696038
"38433","CKS1BP3","ENSG00000268942.1",NA,-0.374348028848819
"38434","AC010422.2","ENSG00000268945.1",NA,0.252187023596801
"38435","AC002128.1","ENSG00000268947.1",NA,-0.227598009268541
"38436","MRPS17P1","ENSG00000268949.1",NA,-2.44523773705454
"38438","AC068020.1","ENSG00000268955.1",NA,-1.4537179674429
"38439","ERVV-2","ENSG00000268964.1",NA,6.59390979798729
"38440","AC022150.2","ENSG00000268970.1",NA,0.142242092519862
"38441","MIA-RAB4B","ENSG00000268975.1",NA,-2.15611920191728
"38442","AC024563.1","ENSG00000268981.1",NA,-2.02487466863903
"38443","AC005253.2","ENSG00000268983.1",NA,-0.429456163132581
"38445","AC011462.3","ENSG00000268987.1",NA,0.17306470897288
"38446","CDC42EP3P1","ENSG00000268992.1",NA,2.61960864352805
"38447","RPL22P6","ENSG00000268993.1",NA,-2.73434012475938
"38448","VN1R82P","ENSG00000268995.1",NA,0.678386594838149
"38449","MAN1B1-DT","ENSG00000268996.1",NA,0.122688155825777
"38450","AC092070.2","ENSG00000269001.1",NA,0.14470884512484
"38452","KRT18P40","ENSG00000269012.1",NA,1.73696559416621
"38454","HOMER3-AS1","ENSG00000269019.1",NA,-2.55076758083756
"38456","AC003006.1","ENSG00000269026.2",NA,-0.7131039212674
"38457","MTRNR2L12","ENSG00000269028.2",NA,-0.385609953922328
"38458","AC016629.1","ENSG00000269032.1",NA,-0.26792988063936
"38460","LINC01838","ENSG00000269037.1",NA,1.26052755022322
"38461","AP001462.1","ENSG00000269038.1",NA,0.0626898030605008
"38462","BNIP3P24","ENSG00000269040.1",NA,-0.273526779651436
"38463","AC008554.1","ENSG00000269043.1",NA,0.959358015502654
"38464","AC024075.2","ENSG00000269044.1",NA,-0.276102688568696
"38467","AC010319.3","ENSG00000269053.1",NA,-3.09310940439148
"38468","AC012313.6","ENSG00000269054.1",NA,0.0421040310897167
"38470","CALR3","ENSG00000269058.1",NA,-0.660037982282376
"38471","AC020908.3","ENSG00000269066.1",NA,-1.26303440583379
"38472","ZNF728","ENSG00000269067.1",NA,-3.51457317282976
"38473","AC009955.4","ENSG00000269068.1",NA,0.0743089096850563
